>-0.035
42	14.2862487852691
43	14.6619032373938
44	15.0281349189802
45	15.3849438300283
46	15.7323299705383
47	16.0702933405099
48	16.3988339399434
49	16.7179517688385
50	17.0276468271955
>-0.04
23	7.90860359263456
24	8.57416528498584
25	9.23030420679887
26	9.87702035807366
27	10.5143137388102
28	11.1421843490085
29	11.7606321886686
30	12.3696572577904
31	12.9692595563739
32	13.5594390844193
33	14.1401958419263
34	14.7115298288952
35	15.2734410453258
36	15.8259294912181
37	16.3689951665722
38	16.9026380713881
39	17.4268582056657
40	17.9416555694051
41	18.4470301626062
42	18.9429819852691
43	19.4295110373938
44	19.9066173189802
45	20.3743008300283
46	20.8325615705382
47	21.2813995405099
48	21.7208147399434
49	22.1508071688385
50	22.5713768271955
51	22.9825237150142
52	23.3842478322946
53	23.7765491790368
54	24.1594277552408
55	24.5328835609065
56	24.896916596034
57	25.2515268606232
58	25.5967143546742
59	25.932479078187
60	26.2588210311615
61	26.5757402135977
62	26.8832366254958
63	27.1813102668555
64	27.4699611376771
65	27.7491892379603
66	28.0189945677054
67	28.2793771269122
68	28.5303369155807
69	28.7718739337111
70	29.0039881813031
71	29.2266796583569
72	29.4399483648725
73	29.6437943008499
74	29.838217466289
75	30.0232178611898
76	30.1987954855524
77	30.3649503393768
78	30.5216824226629
79	30.6689917354108
80	30.8068782776204
81	30.9353420492918
82	31.0543830504249
83	31.1640012810198
84	31.2641967410765
85	31.3549694305949
86	31.4363193495751
87	31.508246498017
88	31.5707508759207
89	31.6238324832861
90	31.6674913201133
91	31.7017273864023
92	31.726540682153
93	31.7419312073654
>-0.045
18	6.43519637280454
19	7.25874651784703
20	8.07287389235128
21	8.87757849631728
22	9.67286032974504
23	10.4587193926346
24	11.2351556849858
25	12.0021692067989
26	12.7597599580737
27	13.5079279388102
28	14.2466731490085
29	14.9759955886686
30	15.6958952577904
31	16.4063721563739
32	17.1074262844193
33	17.7990576419264
34	18.4812662288952
35	19.1540520453258
36	19.8174150912181
37	20.4713553665722
38	21.1158728713881
39	21.7509676056657
40	22.3766395694051
41	22.9928887626062
42	23.5997151852691
43	24.1971188373938
44	24.7850997189802
45	25.3636578300283
46	25.9327931705382
47	26.4925057405099
48	27.0427955399433
49	27.5836625688385
50	28.1151068271955
51	28.6371283150142
52	29.1497270322946
53	29.6529029790368
54	30.1466561552408
55	30.6309865609065
56	31.105894196034
57	31.5713790606232
58	32.0274411546742
59	32.474080478187
60	32.9112970311615
61	33.3390908135977
62	33.7574618254957
63	34.1664100668555
64	34.5659355376771
65	34.9560382379603
66	35.3367181677054
67	35.7079753269122
68	36.0698097155807
69	36.4222213337111
70	36.7652101813031
71	37.0987762583569
72	37.4229195648725
73	37.7376401008499
74	38.042937866289
75	38.3388128611898
76	38.6252650855524
77	38.9022945393768
78	39.1699012226629
79	39.4280851354108
80	39.6768462776204
81	39.9161846492918
82	40.1461002504249
83	40.3665930810198
84	40.5776631410765
85	40.7793104305949
86	40.9715349495751
87	41.154336698017
88	41.3277156759207
89	41.4916718832861
90	41.6462053201133
91	41.7913159864023
92	41.927003882153
93	42.0532690073654
94	42.1701113620397
95	42.2775309461756
96	42.3755277597734
97	42.4641018028329
98	42.5432530753541
99	42.6129815773371
100	42.6732873087819
101	42.7241702696884
102	42.7656304600567
103	42.7976678798867
104	42.8202825291785
105	42.833474407932
106	42.8372435161473
107	42.8315898538244
108	42.8165134209632
109	42.7920142175637
110	42.7580922436261
111	42.7147474991501
112	42.661979984136
113	42.5997896985836
114	42.5281766424929
115	42.447140815864
116	42.3566822186969
117	42.2568008509915
118	42.1474967127479
119	42.028769803966
120	41.9006201246459
121	41.7630476747875
122	41.6160524543909
>-0.05
15	5.57112831444759
16	6.53382137110481
17	7.4870916572238
18	8.43093917280454
19	9.36536391784703
20	10.2903658923513
21	11.2059450963173
22	12.112101529745
23	13.0088351926346
24	13.8961460849858
25	14.7740342067989
26	15.6424995580737
27	16.5015421388102
28	17.3511619490085
29	18.1913589886686
30	19.0221332577904
31	19.8434847563739
32	20.6554134844193
33	21.4579194419264
34	22.2510026288952
35	23.0346630453258
36	23.8089006912181
37	24.5737155665722
38	25.3291076713881
39	26.0750770056657
40	26.8116235694051
41	27.5387473626062
42	28.2564483852691
43	28.9647266373938
44	29.6635821189802
45	30.3530148300283
46	31.0330247705382
47	31.7036119405099
48	32.3647763399434
49	33.0165179688385
50	33.6588368271955
51	34.2917329150142
52	34.9152062322946
53	35.5292567790368
54	36.1338845552408
55	36.7290895609065
56	37.314871796034
57	37.8912312606232
58	38.4581679546742
59	39.015681878187
60	39.5637730311615
61	40.1024414135977
62	40.6316870254958
63	41.1515098668555
64	41.6619099376771
65	42.1628872379603
66	42.6544417677054
67	43.1365735269122
68	43.6092825155807
69	44.0725687337111
70	44.5264321813031
71	44.970872858357
72	45.4058907648725
73	45.8314859008499
74	46.247658266289
75	46.6544078611898
76	47.0517346855524
77	47.4396387393768
78	47.8181200226629
79	48.1871785354108
80	48.5468142776204
81	48.8970272492918
82	49.2378174504249
83	49.5691848810198
84	49.8911295410765
85	50.2036514305949
86	50.5067505495751
87	50.800426898017
88	51.0846804759207
89	51.3595112832861
90	51.6249193201133
91	51.8809045864023
92	52.127467082153
93	52.3646068073655
94	52.5923237620397
95	52.8106179461757
96	53.0194893597734
97	53.2189380028329
98	53.4089638753541
99	53.5895669773371
100	53.7607473087819
101	53.9225048696884
102	54.0748396600567
103	54.2177516798867
104	54.3512409291785
105	54.475307407932
106	54.5899511161473
107	54.6951720538244
108	54.7909702209632
109	54.8773456175637
110	54.9542982436261
111	55.0218280991502
112	55.079935184136
113	55.1286194985836
114	55.167881042493
115	55.197719815864
116	55.2181358186969
117	55.2291290509915
118	55.2306995127479
119	55.222847203966
120	55.2055721246459
121	55.1788742747875
122	55.142753654391
123	55.0972102634561
124	55.042244101983
125	54.9778551699717
126	54.9040434674221
127	54.8208089943343
128	54.7281517507082
129	54.6260717365439
130	54.5145689518414
131	54.3936433966006
132	54.2632950708216
133	54.1235239745043
134	53.9743301076487
135	53.815713470255
136	53.647674062323
137	53.4702118838527
138	53.2833269348442
139	53.0870192152975
140	52.8812887252125
141	52.6661354645893
142	52.4415594334278
143	52.2075606317281
144	51.9641390594901
145	51.7112947167139
146	51.4490276033995
147	51.1773377195467
148	50.8962250651558
>-0.055
13	5.05884368951842
14	6.15125688725212
15	7.23424731444759
16	8.30781497110482
17	9.3719598572238
18	10.4266819728045
19	11.471981317847
20	12.5078578923513
21	13.5343116963173
22	14.551342729745
23	15.5589509926346
24	16.5571364849858
25	17.5458992067989
26	18.5252391580737
27	19.4951563388102
28	20.4556507490085
29	21.4067223886686
30	22.3483712577904
31	23.2805973563739
32	24.2034006844193
